feature_set,model,split,label,precision,recall,f1-score,support
v1_corners_related,dummy_most_frequent,validation,accuracy,0.5091324200913242,0.5091324200913242,0.5091324200913242,0.5091324200913242
v1_corners_related,dummy_most_frequent,validation,macro avg,0.2545662100456621,0.5,0.3373676248108926,1752.0
v1_corners_related,dummy_most_frequent,validation,weighted avg,0.2592158211880486,0.5091324200913242,0.3435295905608633,1752.0
v1_corners_related,dummy_most_frequent,test,No,0.0,0.0,0.0,878.0
v1_corners_related,dummy_most_frequent,test,Yes,0.49799885648942255,1.0,0.6648854961832061,871.0
v1_corners_related,dummy_most_frequent,test,accuracy,0.49799885648942255,0.49799885648942255,0.49799885648942255,0.49799885648942255
v1_corners_related,dummy_most_frequent,test,macro avg,0.24899942824471127,0.5,0.33244274809160307,1749.0
v1_corners_related,dummy_most_frequent,test,weighted avg,0.24800286106477246,0.49799885648942255,0.33111221679563896,1749.0
v1_corners_related,logistic_regression,train,No,0.5904428321240931,0.5341783612494342,0.5609031491384433,4418.0
v1_corners_related,logistic_regression,train,Yes,0.5908548707753479,0.6448253417227164,0.6166614794065775,4609.0
v1_corners_related,logistic_regression,train,accuracy,0.5906724271629555,0.5906724271629555,0.5906724271629555,0.5906724271629555
v1_corners_related,logistic_regression,train,macro avg,0.5906488514497206,0.5895018514860753,0.5887823142725104,9027.0
v1_corners_related,logistic_regression,train,weighted avg,0.5906532105602993,0.5906724271629555,0.5893722024458355,9027.0
v1_corners_related,logistic_regression,validation,No,0.5147759771210677,0.627906976744186,0.5657412257726558,860.0
v1_corners_related,logistic_regression,validation,Yes,0.5448079658605974,0.42937219730941706,0.48025078369905955,892.0
