feature_set,model,split,label,precision,recall,f1-score,support
v1_corners_yellow,random_forest_reference,validation,A,0.5109034267912772,0.6142322097378277,0.5578231292517006,534.0
v1_corners_yellow,random_forest_reference,validation,accuracy,0.5285388127853882,0.5285388127853882,0.5285388127853882,0.5285388127853882
v1_corners_yellow,random_forest_reference,validation,macro avg,0.4726705208526498,0.4871388558131809,0.465556253929757,1752.0
v1_corners_yellow,random_forest_reference,validation,weighted avg,0.49374156749802134,0.5285388127853882,0.49872339077366096,1752.0
v1_corners_yellow,random_forest_reference,test,H,0.5755237045203969,0.710204081632653,0.6358099878197321,735.0
v1_corners_yellow,random_forest_reference,test,D,0.3094170403587444,0.15753424657534246,0.2087745839636914,438.0
v1_corners_yellow,random_forest_reference,test,A,0.5395799676898223,0.5798611111111112,0.5589958158995816,576.0
v1_corners_yellow,random_forest_reference,test,accuracy,0.5288736420811893,0.5288736420811893,0.5288736420811893,0.5288736420811893
v1_corners_yellow,random_forest_reference,test,macro avg,0.4748402375229879,0.48253314643970224,0.46786012922766834,1749.0
v1_corners_yellow,random_forest_reference,test,weighted avg,0.4970455391017492,0.5288736420811893,0.503570725432681,1749.0
v1_corners_yellow,catboost_classifier,train,H,0.5846546382358302,0.8181586330017853,0.6819727891156463,3921.0
v1_corners_yellow,catboost_classifier,train,D,0.6882494004796164,0.12637604579480405,0.21354166666666666,2271.0
v1_corners_yellow,catboost_classifier,train,A,0.5629202689721422,0.6201058201058202,0.5901309164149043,2835.0
v1_corners_yellow,catboost_classifier,train,accuracy,0.5819209039548022,0.5819209039548022,0.5819209039548022,0.5819209039548022
v1_corners_yellow,catboost_classifier,train,macro avg,0.6119414358958629,0.5215468329674698,0.49521512406573914,9027.0
v1_corners_yellow,catboost_classifier,train,weighted avg,0.6038910144619389,0.5819209039548022,0.5352818853615491,9027.0
v1_corners_yellow,catboost_classifier,validation,H,0.5567470956210903,0.8251655629139073,0.6648879402347919,755.0
v1_corners_yellow,catboost_classifier,validation,D,0.4411764705882353,0.032397408207343416,0.060362173038229376,463.0
v1_corners_yellow,catboost_classifier,validation,A,0.5475792988313857,0.6142322097378277,0.5789938217122683,534.0
v1_corners_yellow,catboost_classifier,validation,accuracy,0.5513698630136986,0.5513698630136986,0.5513698630136986,0.5513698630136986
v1_corners_yellow,catboost_classifier,validation,macro avg,0.5151676216802371,0.49059839361969276,0.4347479783284299,1752.0
v1_corners_yellow,catboost_classifier,validation,weighted avg,0.523411020920226,0.5513698630136986,0.4789502179157074,1752.0
v1_corners_yellow,catboost_classifier,test,H,0.5365418894830659,0.819047619047619,0.6483575659666129,735.0
v1_corners_yellow,catboost_classifier,test,D,0.26,0.02968036529680365,0.05327868852459016,438.0
v1_corners_yellow,catboost_classifier,test,A,0.5337954939341422,0.5347222222222222,0.5342584562012143,576.0
v1_corners_yellow,catboost_classifier,test,accuracy,0.5277301315037164,0.5277301315037164,0.5277301315037164,0.5277301315037164
v1_corners_yellow,catboost_classifier,test,macro avg,0.4434457944724027,0.4611500688555483,0.4119649035641391,1749.0
v1_corners_yellow,catboost_classifier,test,weighted avg,0.46638335807668346,0.5277301315037164,0.46175628778223576,1749.0
full_v2,logistic_regression,train,H,0.6635238656452563,0.5743432797755674,0.6157211209842789,3921.0
full_v2,logistic_regression,train,D,0.37793783169067474,0.43901365037428447,0.4061927072723569,2271.0
full_v2,logistic_regression,train,A,0.5485809682804674,0.5795414462081129,0.5636363636363636,2835.0
full_v2,logistic_regression,train,accuracy,0.5419297662567852,0.5419297662567852,0.5419297662567852,0.5419297662567852
full_v2,logistic_regression,train,macro avg,0.5300142218721329,0.5309661254526549,0.5285167306309998,9027.0
full_v2,logistic_regression,train,weighted avg,0.5555778152254013,0.5419297662567852,0.5466506308301728,9027.0
full_v2,logistic_regression,validation,H,0.6189821182943603,0.5960264900662252,0.6072874493927125,755.0
full_v2,logistic_regression,validation,D,0.3241525423728814,0.3304535637149028,0.32727272727272727,463.0
full_v2,logistic_regression,validation,A,0.5117540687160941,0.5299625468164794,0.5206991720331187,534.0
full_v2,logistic_regression,validation,accuracy,0.5057077625570776,0.5057077625570776,0.5057077625570776,0.5057077625570776
full_v2,logistic_regression,validation,macro avg,0.4849629097944453,0.48548086686586905,0.48508644956618613,1752.0
full_v2,logistic_regression,validation,weighted avg,0.5083851593180824,0.5057077625570776,0.506896492513959,1752.0
full_v2,logistic_regression,test,H,0.5981308411214953,0.6095238095238096,0.6037735849056604,735.0
full_v2,logistic_regression,test,D,0.3002257336343115,0.3036529680365297,0.30192962542565266,438.0
full_v2,logistic_regression,test,A,0.5385996409335727,0.5208333333333334,0.529567519858782,576.0
full_v2,logistic_regression,test,accuracy,0.5037164093767867,0.5037164093767867,0.5037164093767867,0.5037164093767867
full_v2,logistic_regression,test,macro avg,0.4789854052297932,0.4780033702978909,0.4784235767300317,1749.0
